Time,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F27,F28,F29,F30,F31,F32,F33,F34,F35,F36,F37,F38,F39,F40,F41,F42,F43,F44,F45,F46,F47,F48,F49,F50
2024/8/20 13:00,-6.55,-0.29,0.21,140.32,3.26,3484.37,32.36,-0.63,0.04,0.02,-0.12,0.35,-0.01,20.66,85.84,20.99,60.09,3.58,187.03,12.07,3.31,3.48,190,29.13,66.97,14.3,1.64,2.44,20.99,65.85,1.64,2.49,8.52,12.1,8.07,22.14,18.48,10.83,9.56,0.1,0.1,32.99,32.99,-10.65,75.36,-43.64,42.38,601.05,19.07,12.07
2024/8/20 13:30,-6.79,-0.3,0.18,121.28,36.74,862,29.37,0.48,0.19,0.3,-0.04,0.21,-0.17,21.44,85.8,19.63,58.72,11.09,201.2,12.07,2.85,3.25,258.26,42.04,66.6,14.98,1.71,2.57,19.63,74.82,1.71,2.3,5.88,12.66,8.58,21.83,18.79,10.74,9.55,0.1,0.1,28.89,28.89,-8.95,67.69,-37.84,38.8,598.67,19.96,12.54
2024/8/20 14:00,-8.21,-0.36,0.32,218.99,38.66,40.5,159.84,135.99,-2.16,0.18,-0.07,0.26,-0.14,21.53,85.76,20.37,56.12,18.59,213.96,12.06,2.35,2.56,577.67,82.81,68.02,15.31,1.75,2.58,20.37,72.71,1.74,2.4,6.61,12.86,8.35,21.57,19.05,12.21,9.55,0.11,0.1,23.86,23.86,265.89,53.8,242.03,29.95,596.21,20.41,12.87
2024/8/20 14:30,-11,-0.48,0.41,280.53,66.67,2707.96,108.44,86.66,0.13,0.24,-0.11,0.33,-0.2,20.5,85.77,21,52.56,26.09,224.98,12.05,3.91,4.14,772.18,108.82,74.32,15.76,1.8,2.42,21,71.29,1.78,2.5,7.17,13.11,6.22,21.82,19.24,14.75,9.58,0.12,0.1,21.78,21.78,166.18,50.7,144.39,28.92,595.91,20.98,13.28
2024/8/20 15:00,-12.87,-0.57,0.3,204.5,49.3,3230.63,66.51,41.62,0.08,0.24,-0.06,0.24,-0.2,20.61,85.75,20.98,48.29,33.59,234.37,12.05,3.24,3.44,493.01,69.53,75.99,16.21,1.85,2.44,20.98,73.72,1.84,2.49,6.55,13.54,5.85,22.47,19.41,14.48,9.69,0.12,0.1,24.89,24.89,75.23,57.8,50.33,32.91,594.59,21.59,13.66
2024/8/20 15:30,-3.81,-0.17,0.11,71.94,-19.5,578.72,95.52,67.83,0.11,-0.27,-0.08,0.28,0.07,18.35,85.71,18.35,43.53,41.09,242.4,12.04,3.97,4.05,157.06,25.49,81.53,15.12,1.73,2.12,18.35,80.4,1.7,2.12,4.24,12.63,3.95,22.82,19.59,14.45,9.86,0.12,0.1,27.45170028,27.7,106.977839,72.08,91.26,44.39,605.56,20.15,12.82
2024/8/20 16:00,2.67,0.12,0.05,32.72,2.54,1.01,97.19,70.87,-0.37,0.08,-0.15,0.39,-0.01,18.83,85.67,17.91,38.42,48.59,249.39,12.03,4.14,4.18,182.02,29.85,80.09,15.25,1.74,2.18,17.91,82.56,1.7,2.06,3.6,12.66,4.4,22.62,19.8,16.18,10.05,0.13,0.11,26.32,26.32,123.26,71.12,96.94,44.8,603.38,20.34,12.95
2024/8/20 16:30,-8.87,-0.39,0.46,314.87,84.67,454.85,59.43,38.29,1.01,0.27,-0.65,0.8,-0.1,17.8,85.74,17.96,33.09,56.09,255.6,12.02,2.2,4.95,82.05,13.74,79.62,14.17,1.63,2.05,17.96,79.52,1.64,2.07,4.25,12.23,4.22,22.17,19.99,17.74,10.38,0.13,0.11,21.14,21.14,39.96,78.9,18.81,57.76,608.51,18.97,12.13
2024/8/20 17:00,-1.67,-0.07,-0.01,-4.47,-22.45,-494.47,48.84,32.82,0.05,5.02,-0.04,0.19,0.11,18.86,85.73,15.24,27.61,63.59,261.26,12.02,1.98,2.3,29.6,9.88,66.96,12.59,1.47,2.19,15.24,88.09,1.53,1.74,2.08,11.5,7.21,21.75,20.13,18.63,11.08,0.13,0.11,16.02,16.02,2.12,95.57,-13.91,79.55,610.64,17.1,10.84
2024/8/20 17:30,0.37,0.02,0,-2.09,-0.76,-496.88,27.94,17.46,0.01,0.36,-0.01,0.07,0.01,18.83,85.75,16.25,22.06,71.1,266.54,12.01,0.39,1.15,17.29,5.9,73.09,13.83,1.59,2.18,16.25,88.15,1.63,1.85,2.2,12.24,5.91,21.1,20.21,19.47,12.06,0.13,0.12,10.48,10.48,-43.21,99.09,-53.69,88.61,611.35,18.56,11.82
2024/8/20 18:00,0.77,0.03,0.01,6.93,-2.04,200.93,22.55,17.18,0.03,-0.29,-0.01,0.1,0.02,18.27,85.73,16.18,16.47,78.6,271.57,12,0.74,0.89,35.29,7.42,78.23,14.36,1.65,2.11,16.18,91.03,1.68,1.85,1.66,12.58,4.6,20.55,20.23,20.09,13.13,0.13,0.12,5.37,5.37,-37.19,82.29,-42.56,76.92,613.95,19.21,12.25
2024/8/20 18:30,-2.6,-0.11,0.06,38.94,-16.27,162.96,7.32,5.34,0.15,-0.42,-0.1,0.31,0.05,18.35,85.74,16.73,10.91,86.1,276.47,12,2.6,2.97,41.91,8.99,78.18,14.46,1.66,2.12,16.73,87.97,1.68,1.91,2.31,12.57,4.61,20.19,20.19,20.47,14.03,0.13,0.13,1.99,1.99,-34.83,49.48,-36.82,47.49,612.3,19.34,12.29
2024/8/20 19:00,3.24,0.14,0.11,77.27,-27.03,3385.93,-55.4,-55.44,0.01,-0.35,-0.29,0.53,0.05,16.66,85.74,16.01,5.45,93.6,281.35,11.99,6.16,6.22,36.94,7.55,83.99,13.94,1.6,1.9,16.01,88.93,1.62,1.83,2.02,12.17,3.02,19.95,20.11,20.03,14.49,0.13,0.13,0.05,0.05,-109.47,-1.32,-109.52,-1.37,616.03,18.7,11.94
2024/8/20 19:30,3.99,0.18,0.05,35.53,-27.95,4920.98,-71.1,-69.59,0,-0.79,-0.19,0.44,0.06,16.24,85.76,16.07,0.15,101.1,286.29,11.98,5.05,5.09,9.15,3.25,84.78,13.62,1.57,1.85,16.07,87.59,1.61,1.83,2.28,12.03,2.84,19.69,20.03,19.08,14.47,0.12,0.13,-1.51,-1.51,-116.59,-25.61,-115.08,-24.1,618.72,18.31,11.76
2024/8/20 20:00,5.03,0.22,0.03,22.24,-20.81,5392.76,-66.11,-62.47,0,-0.94,-0.08,0.27,0.07,16.17,85.8,16.22,-5.36,108.6,291.37,11.98,3.23,3.29,-0.07,1.59,85.14,13.62,1.57,1.84,16.22,86.74,1.61,1.85,2.45,12.02,2.76,19.36,19.93,18.37,14.32,0.12,0.12,-3.64,-3.64,-103.2,-29.02,-99.56,-25.38,620.6,18.29,11.75
2024/8/20 20:30,3.59,0.16,0.01,9.7,-13.92,6872.52,-59.48,-53.51,0,-1.44,-0.03,0.17,0.08,15.8,85.79,15.89,-10.5,116.1,296.69,11.97,1.55,1.82,-2.17,1.45,84.65,13.17,1.52,1.8,15.89,86.19,1.56,1.81,2.5,11.71,2.78,19.05,19.83,17.85,14.15,0.11,0.12,-5.97,-5.97,-86.39,-32.56,-80.42,-26.6,623.34,17.77,11.43
2024/8/20 21:00,1.49,0.07,0,-2.32,-3.11,6491.76,-60.9,-52.93,0,1.34,-0.02,0.15,0.02,15.39,85.78,15.28,-15.38,123.61,302.32,11.96,0.28,0.67,-2.66,2.29,86.78,13.14,1.52,1.75,15.28,89.29,1.56,1.74,1.87,11.69,2.33,18.76,19.73,17.42,13.99,0.11,0.12,-7.98,-7.98,-86.38,-35.43,-78.4,-27.45,626.33,17.74,11.43
2024/8/20 21:30,0.26,0.01,0,0.57,-0.71,6023.81,-59.96,-50.17,0,-1.24,0,0.04,0.02,15.23,85.77,15.1,-19.95,131.11,308.36,11.96,0.46,0.59,-1.77,2.94,87.75,13.15,1.52,1.74,15.1,90.75,1.56,1.72,1.59,11.75,2.14,18.46,19.61,17.06,13.85,0.11,0.12,-9.79,-9.79,-80.64,-39.28,-70.85,-29.49,627.29,17.75,11.44
2024/8/20 22:00,1.52,0.07,0,-2.36,-2.37,5945.64,-58.79,-47.35,0,1,-0.01,0.08,0.03,15.18,85.78,15.07,-24.14,138.61,314.86,11.95,0.84,0.94,-1.6,2.68,88.2,13.18,1.53,1.73,15.07,91.2,1.57,1.72,1.52,11.79,2.06,18.17,19.49,16.77,13.72,0.11,0.12,-11.44,-11.44,-77.46,-40.12,-66.02,-28.68,629.61,17.78,11.46
2024/8/20 22:30,0.67,0.03,0,1.7,-1.2,6035.52,-53.37,-40.51,0,-0.71,-0.01,0.08,0.01,14.67,85.8,14.78,-27.87,146.11,321.9,11.94,0.33,0.6,-2.26,2.1,91.44,13.23,1.53,1.68,14.78,93.01,1.57,1.69,1.19,11.81,1.46,17.9,19.37,16.51,13.6,0.1,0.12,-12.86,-12.86,-70.12,-36.63,-57.25,-23.76,652.13,17.84,11.52
2024/8/20 23:00,0.56,0.02,-0.01,-3.43,0.78,5832.25,-55.69,-41.69,0,-0.23,0,0.06,-0.01,14.05,85.78,14.02,-31.03,153.61,329.52,11.93,0.61,0.65,-2.38,1.86,93.51,12.96,1.5,1.61,14.02,96.04,1.54,1.61,0.64,11.64,1.06,17.65,19.24,16.28,13.48,0.1,0.12,-14,-14,-66.74,-44.63,-52.75,-30.63,674.08,17.53,11.34
2024/8/20 23:30,-0.4,-0.02,0,-0.65,0.2,4686.19,-52.8,-37.88,0,-0.31,0,0.05,0,13.95,85.76,13.84,-33.52,161.11,337.68,11.93,0.51,0.76,-1.89,2.15,94.36,13,1.51,1.6,13.84,97.45,1.55,1.59,0.4,11.68,0.91,17.42,19.11,16.08,13.39,0.1,0.12,-14.93,-14.93,-65.57,-40.03,-50.65,-25.11,669.9,17.58,11.38
2024/8/21 0:00,6.88,0.3,-0.01,-4.74,-4.09,3561.28,-52.4,-36.65,0,0.86,0,0.07,0.06,13.64,85.76,13.58,-35.26,168.61,346.32,11.92,0.59,0.96,-2.33,1.78,94.81,12.77,1.49,1.57,13.58,97.96,1.53,1.56,0.32,11.56,0.83,17.2,18.98,15.9,13.3,0.1,0.12,-15.75,-15.75,-61.27,-43.54,-45.51,-27.78,697.11,17.32,11.22
2024/8/21 0:30,-1.1,-0.05,-0.01,-4.15,-0.03,400.93,-50.95,-34.41,-0.01,0.01,-0.01,0.09,0,13.72,85.78,13.63,-36.16,176.11,355.29,11.91,0.93,1.04,-0.06,0.92,94.68,12.83,1.49,1.58,13.63,97.98,1.54,1.57,0.32,11.6,0.85,16.98,18.85,15.72,13.2,0.1,0.12,-16.53,-16.53,-57.76,-44.13,-41.23,-27.6,696.09,17.38,11.26
2024/8/21 1:00,1.03,0.05,0,0.99,-0.18,1607.58,-38.57,-21.66,0,-0.18,0,0.06,0,13.98,85.78,13.82,-36.18,-170.38,10.38,11.91,0.87,0.93,-1.15,0.95,94.75,13.09,1.52,1.6,13.82,98.05,1.55,1.59,0.31,11.74,0.85,16.85,18.72,15.58,13.12,0.1,0.11,-16.91,-16.91,-36.45,-40.68,-19.54,-23.77,694.98,17.68,11.45
2024/8/21 1:30,0.93,0.04,0,-3.05,-1.62,3442.32,-37.59,-21.26,0,0.53,0,0.05,0.03,14.03,85.76,13.98,-35.32,-168.88,13.36,11.9,1.05,1.1,-2.64,1.66,94.16,13.05,1.51,1.61,13.98,97.38,1.56,1.6,0.42,11.78,0.95,16.8,18.59,15.45,13.05,0.1,0.11,-16.32,-16.32,-35.49,-39.68,-19.17,-23.36,670.19,17.64,11.41
2024/8/21 2:00,-0.61,-0.03,-0.01,-3.97,-1.88,3354.84,-43.66,-27.78,0,0.47,0,0.05,0.04,13.58,85.75,13.53,-33.63,-161.38,22.03,11.89,0.55,0.61,-2.77,1.56,94.53,12.67,1.47,1.56,13.53,97.72,1.52,1.56,0.36,11.5,0.87,16.69,18.47,15.31,12.98,0.1,0.11,-15.87,-15.87,-48.93,-38.38,-33.06,-22.51,670.69,17.2,11.15
2024/8/21 2:30,-2.14,-0.09,0,0.76,0.51,3129.13,-42.62,-26.47,0,0.66,0,0.05,-0.01,13.5,85.75,13.42,-31.17,-153.88,30.22,11.89,1,1.11,-2.11,1.6,94.38,12.56,1.46,1.55,13.42,97.67,1.51,1.54,0.36,11.41,0.89,16.52,18.36,15.18,12.91,0.1,0.11,-16.15,-16.15,-48.64,-36.61,-32.49,-20.46,675.73,17.08,11.07
2024/8/21 3:00,-0.73,-0.03,0,1.59,1.65,2785.72,-43.85,-27.09,0,1.04,0,0.05,-0.03,12.92,85.74,12.94,-28.05,-146.38,37.86,11.88,0.27,0.36,-2.56,2.11,96.29,12.28,1.44,1.5,12.94,98.58,1.48,1.5,0.21,11.18,0.57,16.34,18.26,15.06,12.85,0.1,0.11,-16.76,-16.76,-53.87,-33.82,-37.11,-17.06,703.39,16.78,10.9
2024/8/21 3:30,6,0.26,-0.01,-8.17,-4.31,2255.74,-46.19,-28.77,-0.01,0.53,-0.01,0.08,0.05,12.7,85.74,12.59,-24.35,-138.88,44.94,11.87,0.35,0.48,-1.88,2.81,96.66,12.12,1.42,1.47,12.59,99.03,1.45,1.46,0.14,10.99,0.5,16.16,18.16,14.94,12.78,0.1,0.11,-17.42,-17.42,-56.35,-36.03,-38.93,-18.61,715.45,16.6,10.79
2024/8/21 4:00,-4.05,-0.18,0.01,4.4,3.01,2162.25,-44.78,-26.72,0,0.68,-0.01,0.1,-0.03,11.99,85.73,11.88,-20.19,-131.38,51.47,11.86,0.91,1.06,-2.51,1.62,95.72,11.27,1.35,1.41,11.88,99.32,1.39,1.4,0.09,10.55,0.62,15.97,18.05,14.83,12.73,0.09,0.11,-18.07,-18.07,-50.49,-39.08,-32.42,-21.01,730.46,15.7,10.23
2024/8/21 4:30,0.68,0.03,-0.01,-4.79,-4.54,1081.33,-44.68,-26.1,-0.01,0.95,-0.01,0.12,0.04,11.54,85.73,11.23,-15.63,-123.88,57.53,11.86,0.83,0.93,-1.25,0.97,95.21,10.74,1.3,1.37,11.23,99.61,1.33,1.34,0.05,10.15,0.67,15.8,17.94,14.74,12.68,0.09,0.11,-18.59,-18.59,-49.29,-40.08,-30.7,-21.5,735.6,15.16,9.89
2024/8/21 5:00,4.27,0.19,0,-1.13,-1.55,26.55,-38.19,-19.26,-0.04,1.37,-0.02,0.13,0.01,12.3,85.73,11.85,-10.77,-116.37,63.19,11.85,0.08,0.35,0.65,1.08,94.2,11.33,1.35,1.44,11.85,99.82,1.39,1.39,0.03,10.58,0.84,15.66,17.83,14.65,12.63,0.09,0.11,-18.93,-18.93,-37.67,-38.71,-18.74,-19.78,726.25,15.76,10.26
2024/8/21 5:30,4.11,0.18,0,2.07,-0.1,3.9,-28.55,-9.96,0.06,-0.05,0,0.04,0,12.6,85.74,12.34,-5.65,-108.87,68.54,11.84,0.39,0.45,0.35,0.92,95.59,11.86,1.4,1.46,12.34,99.84,1.44,1.44,0.02,10.91,0.66,15.62,17.72,14.57,12.56,0.09,0.11,-18.59,-18.59,-21.71,-35.38,-3.12,-16.8,716.77,16.32,10.61
2024/8/21 6:00,1.28,0.06,0,2.79,0.48,80.42,-26.02,-8.48,0.03,0.17,0,0.05,-0.01,13.04,85.74,12.85,-0.15,-101.37,73.64,11.84,0.72,0.82,3.08,0.89,95.9,12.34,1.44,1.51,12.85,99.85,1.49,1.49,0.02,11.26,0.63,15.65,17.62,14.49,12.54,0.09,0.11,-17.54,-17.54,-15.4,-36.65,2.15,-19.1,687.46,16.84,10.93
2024/8/21 6:30,6.36,0.28,0,-2.55,-2.72,287.87,-20.39,-4.13,-0.02,1.07,-0.01,0.08,0.03,13.33,85.75,13.18,5.15,-93.87,78.6,11.83,1.1,1.14,18.87,2.92,96.45,12.72,1.48,1.54,13.18,99.85,1.52,1.52,0.02,11.5,0.56,15.7,17.53,14.41,12.48,0.09,0.11,-16.26,-16.26,-11.86,-28.92,4.4,-12.66,669.74,17.27,11.2
2024/8/21 7:00,7.49,0.33,0.02,11.71,4.59,600.87,-18.33,-3.36,0.03,0.39,-0.01,0.1,-0.04,13.73,85.77,13.62,10.6,-86.37,83.49,11.82,1.02,1.06,80.04,12.87,96.13,13.07,1.51,1.58,13.62,99.6,1.56,1.57,0.06,11.78,0.62,15.77,17.45,14.34,12.44,0.09,0.11,-14.97,-14.97,-6.81,-29.84,8.15,-14.87,665.85,17.66,11.44
2024/8/21 7:30,-4.32,-0.19,0.04,24.34,14.26,2862.08,-7.85,5.68,0.01,0.59,-0.02,0.14,-0.1,14.5,85.78,14.41,16.15,-78.87,88.4,11.82,1.68,1.78,176.06,29.33,94.61,13.59,1.57,1.66,14.41,98.23,1.62,1.65,0.3,12.19,0.91,15.89,17.39,14.29,12.41,0.09,0.11,-13.53,-13.53,4.88,-20.59,18.41,-7.06,654.21,18.26,11.8
2024/8/21 8:00,-5.44,-0.24,0.08,51.6,14.86,1923.35,-4.99,6.79,0.03,0.29,-0.06,0.24,-0.06,15.23,85.82,15.22,21.72,-71.37,93.45,11.81,2.24,2.29,181.03,27.18,92.19,13.92,1.6,1.74,15.22,95.28,1.65,1.74,0.82,12.42,1.37,16.05,17.35,14.24,12.35,0.09,0.11,-11.78,-11.78,13.59,-23.56,25.36,-11.78,633.01,18.65,12.02
2024/8/21 8:30,-4.86,-0.21,0.02,10.78,10.55,328.65,8.76,18.39,0.07,0.98,-0.04,0.21,-0.05,15.29,85.83,15.3,27.27,-63.86,98.73,11.8,0.77,1.46,103.62,15.63,93.07,14.12,1.62,1.74,15.3,95.17,1.66,1.74,0.84,12.47,1.22,16.29,17.31,14.18,12.33,0.1,0.11,-9.62,-9.62,32.06,-14.53,41.68,-4.91,636.83,18.89,12.18
2024/8/21 9:00,-3.31,-0.15,0.06,38.47,11.55,883.96,13.89,20.9,0.06,0.3,-0.01,0.11,-0.1,15.78,85.85,15.86,32.74,-56.36,104.39,11.79,1.46,1.56,250.6,36.68,89.45,14,1.61,1.8,15.86,91.16,1.65,1.81,1.6,12.36,1.91,16.58,17.29,14.12,12.33,0.1,0.11,-7.01,-7.01,35.73,-7.95,42.74,-0.94,627.13,18.74,12.06
2024/8/21 9:30,-5.73,-0.25,0.1,65.63,16.83,1529.4,24.84,28.98,0.05,0.26,-0.04,0.19,-0.09,16.13,85.86,16.35,38.06,-48.86,110.6,11.79,1.88,1.91,249.68,36.67,88.28,14.15,1.62,1.84,16.35,88.05,1.64,1.87,2.23,12.3,2.17,16.96,17.3,14.08,12.26,0.1,0.11,-4.14,-4.14,55.36,-5.68,59.5,-1.53,621.52,18.91,12.16
2024/8/21 10:00,-6.89,-0.3,0.15,104.49,43.25,3085.77,39.89,40.72,0.05,0.41,-0.01,0.08,-0.52,16.71,85.86,17.1,43.16,-41.36,117.57,11.78,1.95,2.01,458.7,67.12,86.08,14.33,1.64,1.91,17.1,84.19,1.65,1.96,3.1,12.3,2.67,17.39,17.33,14.02,12.25,0.1,0.11,-0.83,-0.83,74.21,5.58,75.04,6.41,619.09,19.13,12.28
2024/8/21 10:30,-12.35,-0.54,0.23,154.7,87.34,6763.62,54.5,51.44,0.04,0.56,-0.03,0.17,-0.5,17.64,85.86,18.07,47.92,-33.86,125.57,11.77,0.91,1.28,639.27,92.32,80.66,14.24,1.63,2.03,18.07,78.3,1.63,2.08,4.53,12.11,3.94,17.98,17.39,13.95,12.23,0.1,0.11,3.06,3.06,98.87,10.14,95.81,7.07,611.77,19.01,12.16
2024/8/21 11:00,-11.6,-0.51,0.3,207.82,90.64,8322.18,83.04,74.82,0.04,0.44,-0.03,0.18,-0.49,18.47,85.84,18.97,52.18,-26.36,134.91,11.77,1.31,1.61,740.9,102.24,75.99,14.14,1.62,2.13,18.97,73.13,1.61,2.2,5.92,11.94,5.14,18.78,17.48,13.88,12.17,0.1,0.11,8.22,8.22,144.49,21.58,136.27,13.36,609.17,18.89,12.05
2024/8/21 11:30,-12.53,-0.55,0.28,193.17,97,6230.83,99.04,83.8,0.05,0.5,-0.04,0.19,-0.48,19.13,85.82,19.56,55.74,-18.86,145.84,11.76,1.09,1.5,682.02,94.82,73.99,14.37,1.64,2.22,19.56,71.32,1.63,2.28,6.55,12.06,5.79,19.78,17.61,13.78,12.16,0.1,0.11,15.24,15.24,160.98,37.1,145.74,21.86,606.94,19.17,12.19
2024/8/21 12:00,-10.37,-0.46,0.38,259.99,94.96,6464.47,93.3,70.91,0.06,0.37,-0.04,0.2,-0.46,19.85,85.8,20.16,58.35,-11.36,158.48,11.75,1.8,2.08,751.51,106.32,68.45,13.86,1.59,2.33,20.16,66.48,1.58,2.37,7.95,11.64,7.35,20.71,17.79,13.65,12.14,0.11,0.11,22.39,22.39,138.47,48.13,116.07,25.74,604.18,18.55,11.77
2024/8/21 12:30,-13.07,-0.58,0.47,323.03,125.44,6799.84,87.63,60.02,0.07,0.39,-0.09,0.3,-0.41,20.22,85.78,20.64,59.74,-3.85,172.51,11.75,2.98,3.12,734.86,105.19,65.93,13.64,1.57,2.38,20.64,63.73,1.56,2.44,8.86,11.48,8.12,21.46,18.03,13.49,12.07,0.11,0.11,27.6,27.6,109.92,65.33,82.32,37.73,602.12,18.3,11.59
2024/8/21 13:00,-11.58,-0.51,0.41,280.15,99.13,8193.62,83.6,52.57,0.05,0.35,-0.05,0.22,-0.44,20.54,85.76,20.86,59.75,3.65,187.09,11.74,2.42,2.52,802.92,114.31,63.46,13.35,1.54,2.43,20.86,61.44,1.52,2.48,9.55,11.2,8.88,22.02,18.31,13.32,12.06,0.11,0.11,31.03,31.03,96.1,71.11,65.07,40.07,601.18,17.96,11.36
2024/8/21 13:30,-10.3,-0.45,0.41,280.94,93.59,7559.58,95.81,62.42,0.05,0.33,-0.07,0.27,-0.34,20.83,85.75,21.22,58.38,11.15,201.13,11.73,2.24,2.35,735.4,104.67,62.39,13.37,1.54,2.47,21.22,60.13,1.52,2.53,10.1,11.2,9.3,22.61,18.6,13.15,11.98,0.11,0.11,33.39,33.39,119.17,72.44,85.78,39.05,600.14,17.99,11.37
2024/8/21 14:00,-8.66,-0.38,0.33,224.41,67.01,7617.41,81.66,45.72,0.04,0.3,-0.07,0.26,-0.25,21.34,85.74,21.7,55.79,18.65,213.8,11.72,1.96,2.15,676.69,97.53,60.94,13.49,1.55,2.55,21.7,58.83,1.53,2.61,10.74,11.26,9.96,23.15,18.91,12.98,11.97,0.11,0.11,35.94,35.94,82.76,80.55,46.82,44.62,599.01,18.13,11.43
2024/8/21 14:30,-8.89,-0.39,0.36,248.26,68.81,7040.65,82.03,45.45,0.05,0.28,-0.05,0.22,-0.31,21.79,85.73,22.14,52.25,26.15,224.77,11.72,2.41,2.6,795.86,116.63,60.18,13.72,1.58,2.62,22.14,57.81,1.55,2.68,11.3,11.35,10.44,23.54,19.23,12.82,11.91,0.11,0.12,36.58,36.58,88.2,75.85,51.62,39.27,597.37,18.41,11.59
2024/8/21 15:00,-11.1,-0.49,0.44,300.31,99.61,6986.61,83.8,46.29,0.06,0.33,-0.09,0.3,-0.33,21.88,85.72,22.42,47.99,33.65,234.13,11.71,2.54,2.7,752.72,111.87,61.38,14.08,1.62,2.64,22.42,58.2,1.58,2.72,11.39,11.62,10.2,24,19.54,12.66,11.87,0.11,0.12,37.5,37.5,91.41,76.19,53.9,38.69,596.45,18.87,11.88
2024/8/21 15:30,-13.16,-0.58,0.46,310.25,141.39,6487.71,71.68,33.19,0.07,0.46,-0.22,0.46,-0.3,21.54,85.7,22.06,43.24,41.15,242.15,11.7,4.94,5.04,766.05,119.1,65.93,14.89,1.7,2.58,22.06,62.68,1.67,2.66,9.95,12.25,8.8,24.42,19.84,12.51,11.79,0.11,0.12,38.49,38.49,62.5,80.86,24.01,42.37,594.93,19.86,12.51
2024/8/21 16:00,-11.62,-0.51,0.41,279.63,98.15,5541.16,58.86,20.55,0.07,0.35,-0.16,0.4,-0.24,20.93,85.7,21.55,38.14,48.66,249.14,11.7,4.5,4.64,542.02,82.9,65.35,14.17,1.62,2.49,21.55,62.05,1.6,2.58,9.82,11.78,8.62,24.59,20.14,12.35,11.75,0.11,0.12,38.3,38.3,42.63,75.09,4.32,36.78,598.54,18.95,11.97
2024/8/21 16:30,-5.04,-0.22,0.2,135.53,18.23,3897.61,26.3,-10.75,0.04,0.13,-0.15,0.38,-0.05,20.11,85.69,20.49,32.82,56.16,255.36,11.69,4.12,4.24,220.8,34.37,67.88,13.98,1.6,2.36,20.49,66.25,1.6,2.42,8.16,11.82,7.59,24.53,20.42,12.2,11.7,0.11,0.12,37.05,37.05,-22.33,74.94,-59.38,37.89,600.22,18.71,11.85
2024/8/21 17:00,-6.98,-0.31,0.14,95.89,32.27,4150.11,-3,-35.34,0.03,0.34,-0.13,0.36,-0.09,20.33,85.7,20.72,27.35,63.66,261.02,11.68,3.52,3.68,280.66,46.11,68.81,14.41,1.65,2.4,20.72,67.28,1.65,2.45,8.03,12.17,7.47,24.02,20.67,12.03,11.66,0.11,0.12,32.34,32.34,-64.18,58.18,-96.52,25.84,596.47,19.24,12.17
2024/8/21 17:30,-6.73,-0.3,0.16,111.48,26.04,6862.89,-0.21,-26.56,0.02,0.23,-0.1,0.31,-0.08,20.2,85.68,20.58,21.79,71.16,266.3,11.68,2.96,3.03,226.77,41,69.56,14.45,1.65,2.38,20.58,68.22,1.66,2.43,7.73,12.24,7.24,23.54,20.85,11.89,11.61,0.1,0.12,26.34,26.34,-42.95,42.52,-69.29,16.17,596.24,19.29,12.21
2024/8/21 18:00,-5.82,-0.26,0.14,94.43,25.56,7758.97,4.97,-17.1,0.02,0.27,-0.03,0.18,-0.14,20.7,85.68,21.24,16.21,78.66,271.34,11.67,2.24,2.36,258.45,54.54,65.53,14,1.61,2.45,21.24,63.52,1.61,2.53,9.24,11.84,8.45,23.21,20.96,11.78,11.55,0.1,0.12,22.06,22.06,-23.48,33.41,-45.54,11.35,596.29,18.74,11.84
2024/8/21 18:30,-1.89,-0.08,0.08,52.16,-0.95,8470.22,-4.07,-23.48,0.01,-0.02,-0.04,0.19,0,20.44,85.68,20.89,10.65,86.16,276.25,11.66,1.95,2.03,68.63,21.8,64.99,13.63,1.57,2.41,20.89,63.62,1.58,2.48,9.02,11.62,8.44,22.99,21.01,11.68,11.48,0.1,0.12,19.4,19.4,-25.91,17.77,-45.32,-1.63,598.81,18.29,11.56
2024/8/21 19:00,0.37,0.02,0.04,24.63,-6.6,8447.01,-18.93,-35.64,0,-0.27,-0.02,0.13,0.05,20.24,85.66,20.69,5.19,93.66,281.14,11.65,1.79,1.81,49.61,14.64,67.38,13.99,1.6,2.38,20.69,66.06,1.62,2.45,8.32,11.93,7.78,22.64,21.04,11.58,11.44,0.1,0.12,16.71,16.71,-50.81,12.95,-67.52,-3.76,598.88,18.73,11.85
2024/8/21 19:30,2.51,0.11,0.02,12.73,-8.45,7962.7,-22.01,-34.9,0,-0.66,-0.01,0.1,0.08,19.42,85.66,19.78,-0.13,101.16,286.08,11.65,1.87,1.88,7.58,3.64,75.13,14.87,1.7,2.26,19.78,74.18,1.72,2.32,6,12.69,5.66,22.21,21.04,11.51,11.4,0.1,0.12,12.89,12.89,-57,12.98,-69.89,0.09,608.9,19.83,12.58
2024/8/21 20:00,1.63,0.07,0.01,6.11,-4.45,7676.92,-32.29,-40.99,0,-0.73,0,0.07,0.06,19.1,85.66,19.28,-5.64,108.67,291.18,11.64,1.72,1.73,-2.67,1.98,75.76,14.71,1.68,2.22,19.28,75.98,1.71,2.24,5.39,12.63,5.39,21.75,21.02,11.44,11.33,0.1,0.12,8.69,8.69,-63,-1.59,-71.7,-10.28,614.06,19.62,12.46
